ensembl_id,TH-A-Control,TH-A-Mutant,TH-B-Control,TH-B-Mutant,TH-C-Control,TH-C-Mutant,external_gene_id,gene_biotype,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSMUSG00000051811,6.841764965,10.47053602,16.3464052,10.98572588,17.97429994,9.196741271,Cox6b2,protein_coding,11.96924554,-0.421550116,0.620679081,-0.679175648,0.497026575,0.999933842
ENSMUSG00000051817,1476.843837,1369.895129,1401.250179,1750.026132,1577.244819,1537.899512,Sox12,protein_coding,1518.859935,0.063385442,0.090561065,0.699919356,0.483977669,0.999933842
ENSMUSG00000051844,30.29924484,34.02924206,24.5196078,37.35146799,39.31878111,40.87440565,B230319C09Rik,processed_transcript,34.39879157,0.260173295,0.362717914,0.717288242,0.473196261,0.999933842
ENSMUSG00000051851,401.7093429,379.5569306,399.5787938,402.0775672,315.6736426,435.3124201,Cxx1c,protein_coding,388.9847829,0.119830937,0.127715169,0.938267069,0.348107179,0.999933842
ENSMUSG00000051853,1827.728641,1819.255633,1775.401232,1933.487755,1926.620274,1844.457555,Arf3,protein_coding,1854.491848,0.017692817,0.069029633,0.256307566,0.797713356,0.999933842
ENSMUSG00000051855,1247.156014,1233.778161,1179.665575,1354.540001,1142.49144,1369.292589,Mest,protein_coding,1254.487297,0.147574501,0.079417142,1.858219745,0.063137815,0.999933842
ENSMUSG00000051864,123.1517694,143.0973256,141.6688451,131.8287105,168.5090619,133.8636785,Tbc1d22a,protein_coding,140.3532318,-0.079435412,0.188564669,-0.4212635,0.67356268,0.999933842
ENSMUSG00000051890,64.50806967,60.2055821,70.83442254,67.01292786,65.15683727,53.13672734,Klhdc1,protein_coding,63.47576113,-0.155191007,0.263746273,-0.588410237,0.556256968,0.999933842
ENSMUSG00000051910,668.5381766,585.4774723,747.3939711,424.0490189,476.3189483,376.044532,Sox6,protein_coding,546.3036865,-0.449413083,0.267864515,-1.677762669,0.09339344,0.999933842
ENSMUSG00000051920,7.81915996,3.490178673,8.1732026,7.690008115,6.740362476,1.021860141,Rspo2,protein_coding,5.822461994,-0.916385847,0.903483472,-1.014280699,0.310448831,0.999933842
ENSMUSG00000051934,585.459602,598.5656423,563.0428458,573.4548909,605.5092291,589.6133015,Spats2,protein_coding,585.9409186,0.007765901,0.09679444,0.080230863,0.936053644,0.999933842
ENSMUSG00000051951,1746.604856,1574.943126,1741.800288,1319.385678,1651.388807,1709.572016,Xkr4,protein_coding,1623.949128,-0.158372158,0.088756401,-1.784346314,0.074367409,0.999933842
ENSMUSG00000051965,24.43487487,24.43125071,25.42774142,16.47858882,11.23393746,24.52464339,Nanos2,protein_coding,21.08850611,0.092450435,0.478097901,0.193371346,0.846668154,0.999933842
ENSMUSG00000051977,103.6038695,119.5386195,108.0679011,106.561541,89.87149968,124.6669372,Prdm9,protein_coding,108.7183947,0.216414774,0.205977295,1.050672961,0.293408819,0.999933842
ENSMUSG00000051978,120.2195844,120.4111642,132.5875089,117.5472669,108.9691934,112.4046155,Erich1,protein_coding,118.6898889,-0.048603421,0.196326753,-0.247563919,0.80447183,0.999933842
ENSMUSG00000051984,4.886974975,1.745089336,12.71387071,7.690008115,8.987149968,3.065580424,Sec31b,protein_coding,6.514778922,-1.121243364,0.874981481,-1.281448108,0.200036316,0.999933842
ENSMUSG00000051989,36.16361481,28.79397405,48.13108198,41.74575834,22.46787492,37.80882522,Smim11,protein_coding,35.85185489,0.00559177,0.377245544,0.014822627,0.988173688,0.999933842
ENSMUSG00000052031,29.32184985,27.04888471,19.97893969,26.36574211,26.9614499,28.61208395,Tagap1,protein_coding,26.3814917,0.109062914,0.405657552,0.268854637,0.788041546,0.999933842
ENSMUSG00000052033,370.4327031,353.3805906,377.7835869,380.1061154,338.1415176,360.7166298,Pfdn4,protein_coding,363.4268572,0.007738983,0.119064075,0.064998475,0.948175215,0.999933842
ENSMUSG00000052040,388.025813,330.6944292,401.395061,321.8817682,411.162111,383.1975529,Klf13,protein_coding,372.7261226,-0.212786021,0.121154811,-1.756315075,0.079034625,0.999933842
ENSMUSG00000052056,151.4962242,151.8227723,196.1568624,120.8429847,151.6581557,157.3664617,Zfp217,protein_coding,154.8905768,-0.215748532,0.187993723,-1.147636888,0.251118495,0.999933842
ENSMUSG00000052062,302.9924484,383.0471093,394.1299921,409.7675753,384.2006611,314.7329235,Pard3b,protein_coding,364.811785,0.034604168,0.13996881,0.247227708,0.804732003,0.999933842
ENSMUSG00000052102,13.68352993,11.34308069,19.07080607,17.57716141,17.97429994,14.30604198,Gnpda1,protein_coding,15.65915333,-0.238984126,0.526145457,-0.454216839,0.649672764,0.999933842
ENSMUSG00000052105,564.9343071,631.7223397,590.2868545,593.2291974,630.2238915,603.9193434,Mtcl1,protein_coding,602.385989,0.036585089,0.097817883,0.374012275,0.708395184,0.999933842
ENSMUSG00000052125,114.3552144,103.8328155,122.598039,45.0414761,84.25453095,100.1422938,F730043M19Rik,processed_transcript,95.03739497,-0.363340007,0.278688562,-1.30374926,0.192319088,0.999933842
ENSMUSG00000052133,872.8137305,753.8785933,810.0551911,738.240779,598.7688666,689.7555953,Sema5b,protein_coding,743.9187926,-0.066389248,0.11941474,-0.555955225,0.578241464,0.999933842
ENSMUSG00000052135,99.69428949,83.76428814,99.89469845,102.1672507,58.41647479,80.72695115,Foxo6,protein_coding,87.44399212,0.038392028,0.253176479,0.151641368,0.879469804,0.999933842
ENSMUSG00000052137,256.0774887,239.9497837,244.2879444,287.826018,284.2186177,235.0278325,Rbm12b2,protein_coding,257.8979475,-0.04083318,0.14486665,-0.281867358,0.778045219,0.999933842
ENSMUSG00000052139,144.6544593,155.3129509,143.4851123,188.9544851,150.534762,152.257161,Bre,protein_coding,155.8664884,0.176864058,0.176028819,1.004744899,0.315019702,0.999933842
ENSMUSG00000052144,304.9472384,323.7140719,327.8362376,311.9946149,370.7199362,266.7054968,Ppp4r2,protein_coding,317.6529327,-0.15025096,0.135198663,-1.111334661,0.266424325,0.999933842
ENSMUSG00000052146,50.82453974,40.13705473,35.41721127,68.11150045,43.81235609,72.55207002,Rps10,protein_coding,51.80912205,0.470512359,0.320995456,1.46579134,0.142705141,0.999933842
ENSMUSG00000052151,85.03336456,56.71540343,52.67175009,52.73148422,66.28023102,89.92369242,Ppap2c,protein_coding,67.22598762,-0.032406627,0.292478946,-0.110799864,0.911775054,0.999933842
ENSMUSG00000052155,2790.462711,2724.956999,2878.783583,2788.177228,3092.702983,2732.454017,Acvr2a,protein_coding,2834.589587,-0.087235328,0.063799592,-1.367333632,0.171520755,0.999933842
ENSMUSG00000052157,10.75134494,5.235268009,14.53013796,5.492862939,2.246787492,15.32790212,Gm650,processed_pseudogene,8.930717243,-0.100997882,0.783263057,-0.128945034,0.897401142,0.999933842
ENSMUSG00000052187,11.72873994,85.50937748,149.8420477,48.33719387,76.39077473,163.4976226,Hbb-y,protein_coding,89.21762605,0.320965497,0.993494413,0.323067239,0.746644321,0.999933842
ENSMUSG00000052188,26.38966486,37.51942073,25.42774142,42.84433093,32.57841863,32.69952452,Gm14964,antisense,32.90985018,0.425354009,0.365810179,1.162772479,0.244921826,0.999933842
ENSMUSG00000052192,37.14100981,37.51942073,46.31481474,47.23862128,37.07199362,40.87440565,Gm5963,processed_pseudogene,41.02671097,0.052669325,0.327684199,0.160731966,0.872304512,0.999933842
ENSMUSG00000052214,379.2292581,411.8410834,424.0984016,426.2461641,370.7199362,377.0663921,Opa3,protein_coding,398.2002059,0.047850289,0.117996647,0.405522448,0.685093521,0.999933842
ENSMUSG00000052217,0.977394995,8.725446681,0.908133622,0,12.35733121,13.28418184,Hbb-bh1,protein_coding,6.04208139,0.667004168,1.126836505,0.591926304,0.553899939,0.999933842
ENSMUSG00000052248,11.72873994,15.70580403,20.88707331,5.492862939,14.6041187,13.28418184,Zeb2os,antisense,13.61713013,-0.442997461,0.594130201,-0.745623535,0.455894862,0.999933842
ENSMUSG00000052253,393.890183,394.39019,396.8543929,397.6832768,498.7868232,402.6128956,Zfp622,protein_coding,414.0362936,-0.107414351,0.122845157,-0.874388163,0.381906901,0.999933842
ENSMUSG00000052271,10.75134494,3.490178673,8.1732026,8.788580703,6.740362476,7.153020988,Bhlha15,protein_coding,7.516115064,-0.421779177,0.765538092,-0.550957793,0.581662609,0.999933842
ENSMUSG00000052273,5.86436997,15.70580403,4.540668111,3.295717764,12.35733121,7.153020988,Dnah3,protein_coding,8.152818678,0.237403725,0.793151853,0.299316863,0.764698289,0.999933842
ENSMUSG00000052291,100.6716845,95.9799135,118.0573709,110.9558314,89.87149968,77.66137073,5330438D12Rik,pseudogene,98.86627844,-0.121911315,0.226505157,-0.538227546,0.590419965,0.999933842
ENSMUSG00000052293,35.18621982,41.88214407,38.14161214,38.45004057,31.45502489,37.80882522,Taf9,protein_coding,37.15397779,0.171484519,0.33943549,0.505205036,0.613414834,0.999933842
ENSMUSG00000052296,334.2690883,383.919654,351.4477118,368.0218169,361.7327862,363.7822103,Ppp6r1,protein_coding,360.5288779,0.092479454,0.117843453,0.784765317,0.432591179,0.999933842
ENSMUSG00000052298,860.1075956,947.5835096,860.0025403,828.3237312,905.4553593,823.6192738,Cdc42se2,protein_coding,870.8486683,-0.012132607,0.090009381,-0.1347927,0.892775778,0.999933842
ENSMUSG00000052299,1403.539213,1502.521919,1496.60421,1389.694324,1489.620107,1410.166995,Ltn1,protein_coding,1448.691128,-0.028108042,0.073743044,-0.381161944,0.703083086,0.999933842
ENSMUSG00000052301,12.70613493,13.08817002,5.448801734,9.887153291,7.863756222,10.21860141,Doc2a,protein_coding,9.868769603,0.358633941,0.66976037,0.535466052,0.592327626,0.999933842
ENSMUSG00000052302,1284.297023,1217.199812,1265.030136,1141.416919,1057.113515,1252.800533,Tbc1d30,protein_coding,1202.976323,0.000909791,0.089075426,0.010213712,0.991850778,0.999933842
ENSMUSG00000052310,24.43487487,11.34308069,25.42774142,16.47858882,20.22108743,25.54650353,Slc39a1,protein_coding,20.57531279,-0.40442166,0.478147655,-0.845809148,0.397659222,0.999933842
ENSMUSG00000052331,551.2507772,586.350017,565.7672467,656.9464075,594.2752916,728.5862807,Ankrd44,protein_coding,613.8626701,0.203647298,0.105540277,1.92956949,0.053660202,0.999933842
ENSMUSG00000052337,1055.586595,1031.347798,1047.078066,968.9410225,1020.041521,1103.608952,Immt,protein_coding,1037.767326,-0.008621657,0.082519547,-0.104480181,0.916788295,0.999933842
ENSMUSG00000052353,16.61571491,2.617634004,12.71387071,10.98572588,16.85090619,9.196741271,Cemip,protein_coding,11.4967655,-1.040543933,0.657310423,-1.58303276,0.113413998,0.999933842
ENSMUSG00000052364,387.048418,431.9096107,392.3137248,399.880422,334.7713363,371.9570914,B630019K06Rik,protein_coding,386.3134339,0.110798952,0.121933184,0.908685797,0.363516004,0.999933842
ENSMUSG00000052368,3.90957998,7.852902013,10.89760347,8.788580703,2.246787492,5.109300706,Gm9873,lincRNA,6.46745906,0.327634376,0.855648161,0.382907824,0.70178811,0.999933842
ENSMUSG00000052369,65.48546466,48.86250142,72.65068978,67.01292786,64.03344352,61.31160847,Tmem106c,protein_coding,63.22610595,-0.197712965,0.268403712,-0.736625302,0.461350244,0.999933842
ENSMUSG00000052372,252.1679087,221.6263457,256.0936815,247.1788323,222.4319617,306.5580424,Il1rapl1,protein_coding,251.009462,0.081774943,0.154784682,0.528314188,0.597281286,0.999933842
ENSMUSG00000052373,459.3756476,500.8406395,517.6361647,498.7519549,404.4217486,537.4984343,Mpp3,protein_coding,486.4207649,0.151078992,0.115337672,1.309884181,0.190235019,0.999933842
ENSMUSG00000052374,13.68352993,17.45089336,17.25453882,9.887153291,12.35733121,27.59022381,Actn2,protein_coding,16.37061174,0.341589714,0.543728782,0.628235483,0.529849689,0.999933842
ENSMUSG00000052384,11.72873994,12.21562535,15.43827158,8.788580703,20.22108743,29.63394409,Nrros,protein_coding,16.33770818,0.100236346,0.570442687,0.175716769,0.86051646,0.999933842
ENSMUSG00000052387,240.4391688,267.8712131,280.6132893,182.3630496,155.028337,290.2082801,Trpm3,protein_coding,236.087223,0.128928534,0.203318469,0.634121113,0.526001785,0.999933842
ENSMUSG00000052392,6.841764965,10.47053602,10.89760347,13.18287105,4.493574984,11.24046155,Acot4,protein_coding,9.52113534,0.631043533,0.682461561,0.924657986,0.35514384,0.999933842
ENSMUSG00000052395,96.7621045,102.0877262,97.17029758,95.57581514,105.5990121,64.37718889,Rft1,protein_coding,93.5953574,-0.18908295,0.23451163,-0.806283891,0.420079177,0.999933842
ENSMUSG00000052406,205.2529489,197.195095,179.8104572,196.6444932,207.827843,184.9566856,Rexo4,protein_coding,195.2812538,-0.032519254,0.156296721,-0.208061014,0.835181327,0.999933842
ENSMUSG00000052407,120.2195844,122.1562535,160.7396511,114.2515491,144.9177932,121.6013568,Ccdc171,protein_coding,130.647698,-0.250286503,0.193486473,-1.293560728,0.195817195,0.999933842
ENSMUSG00000052414,204.275554,209.4107204,205.2381986,201.0387836,266.2443178,245.2464339,Gm28047,protein_coding,221.9090014,-0.039841506,0.161540795,-0.246634334,0.805191231,0.999933842
ENSMUSG00000052415,21.50268989,14.83325936,30.87654316,9.887153291,14.6041187,21.45906296,Tchh,protein_coding,18.86047123,-0.542424261,0.512684829,-1.058007239,0.290052142,0.999933842
ENSMUSG00000052419,120.2195844,108.1955389,119.8736381,138.4201461,83.13113721,136.9292589,2610001J05Rik,protein_coding,117.7948839,0.23812046,0.214771093,1.108717457,0.267552089,0.999933842
ENSMUSG00000052423,345.0204332,345.5276886,303.3166298,310.8960424,288.7121927,339.2575669,B4galt3,protein_coding,322.1217589,0.087788323,0.129324894,0.678819989,0.497251927,0.999933842
ENSMUSG00000052428,368.4779131,346.4002333,323.2955695,370.2189621,389.8176299,356.6291893,Tmco1,protein_coding,359.1399162,-0.009774074,0.123330164,-0.079251284,0.936832754,0.999933842
ENSMUSG00000052429,561.0247271,537.4875156,489.4840224,588.8349071,548.2161481,585.5258609,Prmt1,protein_coding,551.7621969,0.098544025,0.1042837,0.944960961,0.344678807,0.999933842
ENSMUSG00000052446,302.0150535,270.4888471,266.0831513,273.5445744,280.8484365,268.7492171,Zfp961,protein_coding,276.95488,-0.062507576,0.13286342,-0.470464906,0.638022902,0.999933842
ENSMUSG00000052456,625.5327968,562.791311,541.2476389,618.496367,550.4629355,583.4821406,Asna1,protein_coding,580.3355316,0.038091616,0.103129332,0.369357734,0.711861097,0.999933842
ENSMUSG00000052459,1943.06125,1924.833538,1878.020331,1977.430658,1926.620274,1862.851037,Atp6v1a,protein_coding,1918.802848,0.004385967,0.066088298,0.066365253,0.947087033,0.999933842
ENSMUSG00000052479,155.4058042,136.9895129,129.863108,158.1944526,104.4756184,136.9292589,A330008L17Rik,protein_coding,136.9762925,0.143488235,0.19736025,0.727037156,0.467203194,0.999933842
ENSMUSG00000052488,663.6512016,636.0850631,640.2342037,725.057908,633.5940728,623.3346861,Cherp,protein_coding,653.6595225,0.032981355,0.098058646,0.336343165,0.736612103,0.999933842
ENSMUSG00000052504,627.4875868,589.8401957,608.4495269,665.7349882,675.1596414,765.3732457,Epha3,protein_coding,655.3408641,0.080149371,0.108804469,0.736636754,0.461343278,0.999933842
ENSMUSG00000052516,5688.438871,5846.921821,5672.202605,6255.272315,5123.798876,5578.334511,Robo2,protein_coding,5694.1615,0.100553492,0.065002657,1.546913561,0.121884091,0.999933842
ENSMUSG00000052525,15.63831992,13.08817002,14.53013796,4.394290351,7.863756222,13.28418184,Spdya,protein_coding,11.46647605,-0.301527663,0.647870161,-0.465413721,0.64163521,0.999933842
ENSMUSG00000052533,565.9117021,587.2225617,523.0849664,539.3991406,532.4886356,573.2635392,Nup188,protein_coding,553.5617576,0.0692147,0.100509,0.688641815,0.4910487,0.999933842
ENSMUSG00000052534,6649.218151,6228.223841,6510.409938,6816.642908,7263.863962,6265.024526,Pbx1,protein_coding,6622.230554,-0.080817571,0.062972065,-1.28338766,0.199356295,0.999933842
ENSMUSG00000052539,1979.224865,2105.450284,1937.049016,2255.369523,1937.854212,1786.211527,Magi3,protein_coding,2000.193238,0.070244922,0.082612452,0.850294594,0.395161322,0.999933842
ENSMUSG00000052544,31.27663984,47.98995675,33.60094402,41.74575834,32.57841863,34.7432448,St6galnac3,protein_coding,36.9891604,0.356054034,0.344603765,1.033227349,0.301497517,0.999933842
ENSMUSG00000052551,1671.345441,1725.893354,1809.002176,1987.317811,1878.314343,1803.583149,Adarb2,protein_coding,1812.576046,0.04143156,0.07755197,0.534242522,0.593173753,0.999933842
ENSMUSG00000052557,228.7104288,250.4203198,243.3798108,196.6444932,222.4319617,210.5031891,Gan,protein_coding,225.3483672,-0.076211601,0.15244199,-0.499938373,0.617118472,0.999933842
ENSMUSG00000052565,11.72873994,12.21562535,18.16267245,18.67573399,13.48072495,13.28418184,Hist1h1d,protein_coding,14.59127975,0.015160197,0.547087294,0.027710746,0.977892853,0.999933842
ENSMUSG00000052566,100.6716845,125.6464322,113.5167028,114.2515491,103.3522246,120.5794967,Hook2,protein_coding,113.003015,0.183158619,0.199232015,0.919323226,0.357926533,0.999933842
ENSMUSG00000052572,2100.421844,2297.410111,2183.153228,2492.661202,2069.29128,2108.097471,Dlg2,protein_coding,2208.505856,0.118143748,0.073811237,1.600620077,0.109461093,0.999933842
ENSMUSG00000052581,247.2809337,266.1261238,218.860203,213.123082,255.0103803,262.6180563,Lrrtm4,protein_coding,243.8364632,0.0453789,0.149442273,0.303655046,0.76139071,0.999933842
ENSMUSG00000052584,237.5069838,244.3125071,244.2879444,212.0245095,207.827843,228.8966716,Serp2,protein_coding,229.1427432,-0.009477908,0.148266383,-0.063924862,0.949030055,0.999933842
ENSMUSG00000052593,389.980603,377.8118413,385.0486558,361.4303814,358.362605,347.432448,Adam17,protein_coding,370.0110891,-0.060945124,0.117557963,-0.518426167,0.604160962,0.999933842
ENSMUSG00000052605,11.72873994,13.08817002,16.3464052,15.38001623,10.11054371,20.43720282,Isoc2b,protein_coding,14.51517966,0.345122966,0.551038308,0.626313925,0.531109054,0.999933842
ENSMUSG00000052613,721.3175063,693.6730112,751.0265056,571.2577457,395.4345986,634.5751477,Pcdh15,protein_coding,627.8807525,0.023735605,0.295184248,0.080409455,0.935911607,0.999933842
ENSMUSG00000052616,23.45747988,24.43125071,17.25453882,19.77430658,17.97429994,23.50278325,Ccdc79,protein_coding,21.06577653,0.209055841,0.45175203,0.462766798,0.643531532,0.999933842
ENSMUSG00000052629,29.32184985,21.8136167,22.70334056,23.07002434,16.85090619,20.43720282,Gm9885,lincRNA,22.36615674,-0.082530187,0.444553439,-0.185647393,0.852721286,0.999933842
ENSMUSG00000052631,15.63831992,7.852902013,13.62200433,14.28144364,10.11054371,6.131160847,Sh2d6,protein_coding,11.27272908,-0.493522375,0.634345676,-0.778002268,0.436567676,0.999933842
ENSMUSG00000052632,1062.42836,1304.454279,1201.460782,1138.121201,999.820434,1136.308477,Asap2,protein_coding,1140.432255,0.132801657,0.091983533,1.443754687,0.148807992,0.999933842
ENSMUSG00000052656,954.9149101,975.504939,896.3278852,951.3638611,1098.679084,889.0183228,Rnf103,protein_coding,960.968167,-0.064881163,0.09345569,-0.694245184,0.487528461,0.999933842
ENSMUSG00000052658,18.5705049,13.96071469,12.71387071,15.38001623,15.72751244,14.30604198,5830454E08Rik,protein_coding,15.10977683,-0.106673637,0.529489838,-0.201464938,0.840335043,0.999933842
ENSMUSG00000052675,79.16899459,92.48973482,90.81336223,73.60436339,71.89719975,106.2734547,Zfp112,protein_coding,85.70785158,0.170013274,0.239458094,0.709991762,0.477709245,0.999933842
ENSMUSG00000052676,98.71689449,126.5189769,119.8736381,99.97010549,99.9820434,138.9729792,Zmat1,protein_coding,114.0057729,0.198083873,0.21070086,0.940118961,0.347156544,0.999933842
