ensembl_id,BR-A-Control,BR-B-Control,BR-C-Control,TH-A-Control,TH-B-Control,TH-C-Control,external_gene_id,gene_biotype,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSMUSG00000083183,56.18368901,60.42884591,77.56639562,67.08606252,61.40292747,79.02997563,Gm15575,processed_pseudogene,66.94964936,-0.092399125,0.265588025,-0.347903959,0.727912312,0.999707677
ENSMUSG00000083193,8.989390241,25.56605019,18.25091662,11.03947864,18.89320845,8.781108403,4930595D18Rik,protein_coding,15.25335876,0.435142383,0.574843558,0.756975314,0.449064652,0.999707677
ENSMUSG00000083209,69.66777437,90.64326887,77.56639562,83.22068515,73.21118275,108.300337,Gm11969,processed_pseudogene,83.76827396,-0.14984452,0.246293227,-0.608398865,0.542922964,0.999707677
ENSMUSG00000083240,40.45225608,36.02488891,39.9238801,39.91196124,42.50971902,33.17307619,Gm13453,processed_pseudogene,38.66596359,0.006529476,0.334033449,0.019547371,0.984404448,0.999707677
ENSMUSG00000083258,49.44164633,54.61837996,46.76797383,39.91196124,48.80745517,44.88122073,Gm5939,processed_pseudogene,47.40477288,0.173802677,0.302324408,0.574888007,0.565367041,0.999707677
ENSMUSG00000083268,14.60775914,16.26930467,13.68818746,20.38057595,11.80825528,16.5865381,Gm11511,processed_pseudogene,15.5567701,-0.127448814,0.528240173,-0.241270583,0.809345409,0.999707677
ENSMUSG00000083270,44.9469512,40.67326167,43.34592696,32.26924526,29.91424672,41.95418459,Gm13498,processed_pseudogene,38.85063607,0.314711317,0.336289398,0.935834786,0.349358258,0.999707677
ENSMUSG00000083280,25.84449694,26.72814338,21.67296348,22.92814795,20.46764249,21.46493165,Gm11838,processed_pseudogene,23.18438765,0.195267692,0.425612072,0.458792654,0.646383071,0.999707677
ENSMUSG00000083281,30.33919206,31.37651615,21.67296348,24.62652928,27.55259566,33.17307619,Gm13332,processed_pseudogene,28.1234788,-0.030220337,0.396213402,-0.07627288,0.939202001,0.999707677
ENSMUSG00000083306,13.48408536,23.24186381,11.40682289,8.491906648,12.5954723,21.46493165,Gm13868,processed_pseudogene,15.11418044,0.186753609,0.570159282,0.327546381,0.743254669,0.999707677
ENSMUSG00000083307,25.84449694,26.72814338,10.2661406,22.07895728,30.70146374,27.31900392,AA414768,processed_pseudogene,23.82303431,-0.351258295,0.458220901,-0.76656978,0.443337349,0.999707677
ENSMUSG00000083325,97.75961887,81.34652334,117.4902757,110.3947864,99.97656139,100.4949073,Gm14121,transcribed_processed_pseudogene,101.2437788,-0.067519436,0.219396175,-0.307751199,0.758271658,0.999707677
ENSMUSG00000083327,395.5331706,393.9495916,403.8015301,392.3260871,377.076952,418.5661672,Vcp-rs,processed_pseudogene,396.8755831,0.00778594,0.115095421,0.067647699,0.946066084,0.999707677
ENSMUSG00000083338,15.73143292,12.7830251,15.96955204,14.4362413,19.68042547,23.41628908,Gm12475,processed_pseudogene,17.00282765,-0.366668861,0.507259784,-0.722842364,0.469776737,0.999707677
ENSMUSG00000083356,16.8551067,19.75558424,20.53228119,24.62652928,17.31877441,14.63518067,Gm11708,processed_pseudogene,18.95390942,0.010314898,0.480496424,0.021467169,0.982872992,0.999707677
ENSMUSG00000083363,16.8551067,39.51116848,20.53228119,29.72167327,33.06311479,14.63518067,Gm12237,processed_pseudogene,25.71975418,-0.020546388,0.465230486,-0.044163891,0.964773765,0.999707677
ENSMUSG00000083367,123.6041158,126.6681578,144.8666506,122.2834557,122.0186379,135.6193409,Gm8806,processed_pseudogene,129.1767265,0.058314927,0.189320472,0.308022298,0.758065365,0.999707677
ENSMUSG00000083396,17.97878048,22.07977062,19.39159891,14.4362413,27.55259566,30.24604006,Gm15542,processed_pseudogene,21.9475045,-0.278492982,0.46387206,-0.600365934,0.548262386,0.999707677
ENSMUSG00000083438,24.72082316,27.89023657,21.67296348,22.92814795,20.46764249,20.48925294,Gm5402,processed_pseudogene,23.02817777,0.216807506,0.427755066,0.506849651,0.612260315,0.999707677
ENSMUSG00000083443,30.33919206,27.89023657,29.6577395,31.4200546,26.76537864,29.27036134,Gm15519,processed_pseudogene,29.22382712,0.008302752,0.379635522,0.021870324,0.982551397,0.999707677
ENSMUSG00000083449,30.33919206,37.1869821,27.37637493,45.00710523,28.33981268,32.19739748,Gm13487,processed_pseudogene,33.40781075,-0.153682316,0.372371031,-0.412712867,0.679816997,0.999707677
ENSMUSG00000083465,22.4734756,17.43139786,11.40682289,22.92814795,24.40372758,13.65950196,Gm11652,processed_pseudogene,18.71717897,-0.256006306,0.50092378,-0.511068382,0.609303174,0.999707677
ENSMUSG00000083473,71.91512193,52.29419358,58.17479672,53.49901188,50.38188921,62.44343754,Gm13207,processed_pseudogene,58.11807514,0.137185504,0.280424819,0.489206,0.624695862,0.999707677
ENSMUSG00000083477,158.438003,165.0172331,175.6650724,152.005129,140.9118464,167.8167384,Gm5555,processed_pseudogene,159.9756704,0.117889867,0.172322672,0.684122792,0.493897631,0.999707677
ENSMUSG00000083512,20.22612804,12.7830251,21.67296348,11.03947864,18.10599143,9.756787115,Gm12749,processed_pseudogene,15.59739564,0.48260889,0.540509774,0.892877267,0.371922902,0.999707677
ENSMUSG00000083554,40.45225608,41.83535486,41.06456239,47.55467723,36.99919989,52.68665042,Gm6645,processed_pseudogene,43.43211681,-0.149325792,0.32029833,-0.466208463,0.641066292,0.999707677
ENSMUSG00000083557,61.80205791,51.13210039,66.15957274,63.68929986,69.27509766,75.12726078,Gm6877,processed_pseudogene,64.53089822,-0.214429107,0.26411806,-0.811868399,0.416867149,0.999707677
ENSMUSG00000083567,43.82327742,32.53860934,44.48660925,45.8562959,41.722502,28.29468263,Gm11451,processed_pseudogene,39.45366276,0.055726897,0.34552154,0.161283423,0.871870179,0.999707677
ENSMUSG00000083606,19.10245426,22.07977062,18.25091662,22.92814795,19.68042547,16.5865381,Gm15916,processed_pseudogene,19.7713755,0.002143829,0.463442625,0.004625878,0.996309097,0.999707677
ENSMUSG00000083610,19.10245426,8.134652334,14.82886975,15.28543197,14.95712336,20.48925294,Oaz2-ps,processed_pseudogene,15.46629744,-0.263117711,0.543034493,-0.484532225,0.6280082,0.999707677
ENSMUSG00000083640,65.17307925,79.02233696,86.69185393,70.48282518,64.55179555,60.49208011,Gm8876,processed_pseudogene,71.06899516,0.238062722,0.252944646,0.941165293,0.34662016,0.999707677
ENSMUSG00000083646,37.08123474,39.51116848,29.6577395,33.11843593,28.33981268,30.24604006,Gm6088,processed_pseudogene,32.99240523,0.212748489,0.361382332,0.588707499,0.556057506,0.999707677
ENSMUSG00000083681,48.31797255,46.48372762,47.90865612,56.89577454,45.65858709,41.95418459,Gm6640,processed_pseudogene,47.86981709,-0.019920442,0.303787888,-0.065573524,0.947717369,0.999707677
ENSMUSG00000083688,24.72082316,18.59349105,12.54750517,18.68219463,6.297736151,18.53789552,Gm13743,processed_pseudogene,16.56327428,0.371440961,0.558129471,0.665510389,0.505724101,0.999707677
ENSMUSG00000083692,43.82327742,37.1869821,39.9238801,42.45953324,44.87137007,41.95418459,Gm9575,processed_pseudogene,41.70320459,-0.096797218,0.319732753,-0.302744142,0.762084855,0.999707677
ENSMUSG00000083708,21.34980182,34.86279572,27.37637493,25.47571994,26.76537864,22.44061036,Gm13123,processed_pseudogene,26.3784469,0.158467066,0.408603911,0.387825621,0.698145084,0.999707677
ENSMUSG00000083718,146.0775914,120.8576918,88.97321851,134.172125,113.3592507,104.3976221,Ccnb2-ps,transcribed_processed_pseudogene,117.9729166,0.01523213,0.220231227,0.069164259,0.944858872,0.999707677
ENSMUSG00000083728,59.55471035,34.86279572,52.47138527,39.06277058,46.44580411,64.39479496,Gm13854,processed_pseudogene,49.46537683,-0.022771914,0.324899432,-0.070089115,0.94412273,0.999707677
ENSMUSG00000083736,50.56532011,55.78047315,53.61206756,56.89577454,50.38188921,69.27318852,Gm6039,processed_pseudogene,56.08478551,-0.138008025,0.283651739,-0.48654038,0.626584083,0.999707677
ENSMUSG00000083764,23.59714938,32.53860934,34.22046866,39.91196124,30.70146374,32.19739748,Gm11516,processed_pseudogene,32.19450831,-0.187228443,0.372385946,-0.502780638,0.615118508,0.999707677
ENSMUSG00000083767,70.79144815,63.91512548,82.12912478,79.82392249,74.78561679,66.34615238,Gm11405,processed_pseudogene,72.96523168,-0.028861144,0.249526061,-0.115663846,0.90791896,0.999707677
ENSMUSG00000083771,33.7102134,12.7830251,25.09501035,10.19028798,30.70146374,35.12443361,Gm15988,processed_pseudogene,24.60073903,-0.081092541,0.505545183,-0.160406119,0.87256117,0.999707677
ENSMUSG00000083774,76.40981705,66.23931186,74.14434876,61.99091853,54.3179743,72.20022465,Gm7180,processed_pseudogene,67.55043252,0.206445837,0.258897281,0.797404422,0.425216192,0.999707677
ENSMUSG00000083793,24.72082316,15.10721148,17.11023433,22.07895728,15.74434038,13.65950196,Gm14274,processed_pseudogene,18.0701781,0.143438692,0.497343126,0.288409923,0.773032973,0.999707677
ENSMUSG00000083798,124.7277896,130.1544373,128.8970986,116.3391211,118.8697698,139.5220557,Gm14584,processed_pseudogene,126.4183787,0.03697421,0.191233057,0.193346332,0.846687743,0.999707677
ENSMUSG00000083813,13.48408536,12.7830251,22.81364577,16.9838133,12.5954723,18.53789552,Gm15502,processed_pseudogene,16.19965622,0.034038863,0.524988143,0.064837393,0.948303469,0.999707677
ENSMUSG00000083816,20.22612804,16.26930467,19.39159891,33.96762659,31.48868075,12.68382325,Gm13033,processed_pseudogene,22.33786037,-0.492193148,0.480038321,-1.025320536,0.305211969,0.999707677
ENSMUSG00000083819,101.1306402,112.7230395,96.95799453,103.6012611,116.5081188,118.0571241,Gm11977,processed_pseudogene,108.1630297,-0.121476664,0.205383982,-0.591461235,0.554211422,0.999707677
ENSMUSG00000083820,60.67838413,61.5909391,45.62729154,53.49901188,54.3179743,46.83257815,Gm6415,processed_pseudogene,53.75769652,0.116128795,0.288805409,0.402100484,0.687610077,0.999707677
ENSMUSG00000083834,77.53349083,77.86024377,76.42571333,72.18120651,60.61571045,90.73812017,Gm12577,processed_pseudogene,75.89241418,0.058222616,0.251018543,0.231945479,0.81658036,0.999707677
ENSMUSG00000083844,130.3461585,151.0721148,108.3648174,120.5850744,122.0186379,123.9111964,2210015D19Rik,transcribed_unprocessed_pseudogene,126.0496666,0.088627817,0.197177941,0.449481401,0.653084422,0.999707677
ENSMUSG00000083854,37.08123474,32.53860934,47.90865612,46.70548656,32.27589777,42.92986331,Dnajc19-ps,processed_pseudogene,39.90662464,-0.049464079,0.341343829,-0.144909839,0.884782058,0.999707677
ENSMUSG00000083856,48.31797255,39.51116848,42.20524468,48.40386789,38.57363392,57.56504398,Gm13886,processed_pseudogene,45.76282192,-0.146631352,0.316713326,-0.462978156,0.643380025,0.999707677
ENSMUSG00000083864,128.0988109,133.6407169,132.3191455,132.4737437,125.954723,145.376128,Gm13719,processed_pseudogene,132.9772113,-0.033239569,0.185160081,-0.179518008,0.857530978,0.999707677
ENSMUSG00000083879,17.97878048,31.37651615,17.11023433,28.02329194,23.61651057,27.31900392,Gm14038,processed_pseudogene,24.23738956,-0.248678619,0.435238622,-0.571361563,0.567754579,0.999707677
ENSMUSG00000083892,82.02818595,55.78047315,83.26980706,77.2763505,66.9134466,73.17590336,Gm1848,processed_pseudogene,73.07402777,0.026262322,0.256831653,0.102255006,0.918554268,0.999707677
ENSMUSG00000083895,26.96817072,31.37651615,26.23569264,28.02329194,29.1270297,33.17307619,Gm12074,processed_pseudogene,29.15062956,-0.092907055,0.382013396,-0.243203656,0.807847635,0.999707677
ENSMUSG00000083902,135.9645274,151.0721148,108.3648174,159.647845,121.2314209,166.8410597,Gm15975,processed_pseudogene,140.5202975,-0.176498574,0.20127397,-0.876907101,0.380537099,0.999707677
ENSMUSG00000083906,44.9469512,55.78047315,41.06456239,49.25305856,51.16910623,46.83257815,Gm15186,processed_pseudogene,48.17445495,-0.05653285,0.302372762,-0.186964097,0.851688783,0.999707677
ENSMUSG00000083912,49.44164633,53.45628677,54.75274985,50.10224922,46.44580411,51.71097171,Gm5391,processed_pseudogene,50.98495133,0.090006647,0.289485261,0.310919618,0.75586173,0.999707677
ENSMUSG00000083973,32.58653962,25.56605019,34.22046866,24.62652928,39.36085094,39.02714846,Gm13459,processed_pseudogene,32.56459786,-0.155557357,0.377569275,-0.411996863,0.680341722,0.999707677
ENSMUSG00000083992,74.16246949,67.40140506,57.03411443,65.38768119,51.95632324,66.34615238,Gm11478,processed_pseudogene,63.71469096,0.115924806,0.268520901,0.431716136,0.665947738,0.999707677
ENSMUSG00000083994,62.92573169,47.64582082,65.01889045,44.15791457,62.19014449,67.32183109,Gm16465,processed_pseudogene,58.21005552,0.018740134,0.290058386,0.064608143,0.948486001,0.999707677
ENSMUSG00000084006,82.02818595,80.18443015,87.83253622,85.76825714,71.63674872,86.83540532,Gm14245,processed_pseudogene,82.38092725,0.03645703,0.233310273,0.156259857,0.875828197,0.999707677
ENSMUSG00000084013,89.89390241,83.67070972,92.39526537,90.01421047,83.445004,85.85972661,Gm14270,processed_pseudogene,87.54646976,0.036914096,0.223507765,0.165158001,0.868819622,0.999707677
ENSMUSG00000084020,24.72082316,27.89023657,19.39159891,28.02329194,38.57363392,26.34332521,Wsb2-ps,processed_pseudogene,27.49048495,-0.373544337,0.406059808,-0.919924429,0.357612252,0.999707677
ENSMUSG00000084033,24.72082316,22.07977062,29.6577395,36.51519859,33.06311479,26.34332521,Gm7645,processed_pseudogene,28.72999531,-0.330323597,0.392145356,-0.842349889,0.399592133,0.999707677
ENSMUSG00000084055,7.865716461,16.26930467,17.11023433,17.83300396,15.74434038,15.61085938,Gm12004,processed_pseudogene,15.0722432,-0.256300475,0.544311287,-0.470871137,0.63773276,0.999707677
ENSMUSG00000084071,28.0918445,24.403957,29.6577395,33.11843593,23.61651057,23.41628908,Gm13378,processed_pseudogene,27.0507961,0.034754229,0.402069277,0.08643841,0.931117915,0.999707677
ENSMUSG00000084077,15.73143292,22.07977062,17.11023433,14.4362413,17.31877441,22.44061036,Gm11952,processed_pseudogene,18.18617733,0.023446293,0.489105039,0.047937132,0.961766346,0.999707677
ENSMUSG00000084081,29.21551828,34.86279572,15.96955204,28.02329194,29.1270297,36.10011233,Gm12057,processed_pseudogene,28.88305,-0.217647545,0.408539352,-0.532745606,0.594209692,0.999707677
ENSMUSG00000084087,33.7102134,45.32163443,34.22046866,33.96762659,32.27589777,28.29468263,Gm13650,processed_pseudogene,34.63175392,0.25733179,0.35508184,0.72471121,0.468629217,0.999707677
ENSMUSG00000084090,31.46286584,22.07977062,19.39159891,25.47571994,14.95712336,17.56221681,Gm11245,processed_pseudogene,21.82154925,0.332108829,0.459354767,0.722989839,0.469686127,0.999707677
ENSMUSG00000084094,267.4343597,298.65795,258.9348795,296.367542,272.3770885,299.5333644,Gm13961,processed_pseudogene,282.2175307,-0.072942849,0.135199414,-0.539520455,0.589527787,0.999707677
ENSMUSG00000084098,51.68899389,65.07721867,63.87820816,69.63363451,73.21118275,66.34615238,Gm13422,processed_pseudogene,64.97256506,-0.213668148,0.261628886,-0.816684087,0.414108987,0.999707677
ENSMUSG00000084099,79.78083839,62.75303229,100.3800414,90.01421047,83.445004,76.1029395,Gm12929,processed_pseudogene,82.07934434,-0.03983221,0.247038427,-0.161238923,0.871905226,0.999707677
ENSMUSG00000084113,102.254314,82.50861653,99.2393591,111.2439771,96.82769332,88.78676275,Gm14277,processed_pseudogene,96.81012046,-0.064940998,0.220836965,-0.29406761,0.768706241,0.999707677
ENSMUSG00000084145,69.66777437,90.64326887,65.01889045,89.1650198,64.55179555,98.54354986,Gm12263,processed_pseudogene,79.59838315,-0.159022658,0.257351288,-0.617920585,0.536627689,0.999707677
ENSMUSG00000084153,169.6747408,133.6407169,169.961661,142.6640317,143.2734974,142.4490919,Gm12186,processed_pseudogene,150.27729,0.144275918,0.179862574,0.802145295,0.422468916,0.999707677
ENSMUSG00000084159,166.3037195,170.827699,144.8666506,154.552701,143.2734974,160.0113087,Gm12696,processed_pseudogene,156.6392627,0.075572503,0.173863525,0.434665654,0.663805132,0.999707677
ENSMUSG00000084162,16.8551067,18.59349105,19.39159891,24.62652928,15.74434038,19.51357423,Gm11251,processed_pseudogene,19.12077342,-0.125511642,0.475468369,-0.263974745,0.791799379,0.999707677
ENSMUSG00000084201,11.2367378,16.26930467,25.09501035,8.491906648,14.16990634,14.63518067,Gm11926,processed_pseudogene,14.98300775,0.497644584,0.558030939,0.891786726,0.372507258,0.999707677
ENSMUSG00000084241,165.1800457,141.7753693,141.4446038,139.267269,134.6141102,140.4977345,Gm13416,processed_pseudogene,143.7965221,0.11480314,0.179463507,0.639701862,0.522366445,0.999707677
ENSMUSG00000084244,41.57592986,27.89023657,30.79842179,27.17410127,22.04207653,38.05146975,Gm14020,processed_pseudogene,31.25537263,0.209613569,0.389038486,0.538799055,0.590025516,0.999707677
ENSMUSG00000084260,35.95756096,38.34907529,30.79842179,35.66600792,27.55259566,41.95418459,Gm12844,processed_pseudogene,35.0463077,0.004764885,0.357876783,0.013314318,0.989377025,0.999707677
ENSMUSG00000084274,107.8726829,89.48117568,95.81731224,97.65692645,76.36005083,110.2516944,Gm12504,transcribed_processed_pseudogene,96.23997375,0.049545142,0.22762125,0.217664834,0.827690265,0.999707677
ENSMUSG00000084289,46.07062498,53.45628677,46.76797383,39.91196124,42.50971902,49.75961429,Gm6977,processed_pseudogene,46.41269669,0.148959642,0.306098312,0.486639868,0.626513565,0.999707677
ENSMUSG00000084304,52.81266767,47.64582082,58.17479672,60.2925372,57.46684238,54.63800784,Gm6142,processed_pseudogene,55.17177877,-0.120671955,0.280670193,-0.429942181,0.667237701,0.999707677
ENSMUSG00000084329,60.67838413,72.04977782,58.17479672,70.48282518,71.63674872,64.39479496,Gm6733,processed_pseudogene,66.23622125,-0.115555566,0.258578299,-0.446888105,0.654955853,0.999707677
ENSMUSG00000084342,80.90451217,95.29164163,90.11390079,90.86340113,74.78561679,76.1029395,Gm11224,processed_pseudogene,84.677002,0.138807197,0.231799474,0.598824469,0.549289943,0.999707677
ENSMUSG00000084362,16.8551067,30.21442296,22.81364577,28.02329194,25.1909446,34.1487549,2610024D14Rik,processed_pseudogene,26.20769448,-0.319498744,0.417996595,-0.76435729,0.444654354,0.999707677
ENSMUSG00000084378,25.84449694,22.07977062,20.53228119,16.9838133,17.31877441,23.41628908,Gm15238,processed_pseudogene,21.02923759,0.252311346,0.451470172,0.558866036,0.57625315,0.999707677
ENSMUSG00000084381,25.84449694,27.89023657,21.67296348,17.83300396,17.31877441,29.27036134,AA413626,processed_pseudogene,23.30497279,0.23629331,0.440295384,0.536669969,0.591495604,0.999707677
ENSMUSG00000084384,65.17307925,65.07721867,59.315479,61.14172786,68.48788064,46.83257815,Gm12251,processed_pseudogene,61.0046606,0.097844162,0.274947637,0.355864713,0.721941883,0.999707677
ENSMUSG00000084390,47.19429876,52.29419358,52.47138527,35.66600792,41.722502,58.54072269,Gm15425,processed_pseudogene,47.98151837,0.166926408,0.313433588,0.532573452,0.594328884,0.999707677
ENSMUSG00000084399,19.10245426,23.24186381,15.96955204,24.62652928,25.97816162,24.39196779,Gm15666,processed_pseudogene,22.21842147,-0.364544284,0.439939406,-0.828623849,0.407317289,0.999707677
ENSMUSG00000084408,96.63594509,115.0472259,140.3039215,88.31582914,129.1035911,105.3733008,Gm11870,processed_pseudogene,112.4633023,0.12268291,0.22331749,0.549365433,0.582754692,0.999707677
