ensembl_id,BR-A-Control,BR-A-Mutant,BR-B-Control,BR-B-Mutant,BR-C-Control,BR-C-Mutant,external_gene_id,gene_biotype,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSMUSG00000049580,36,30,37,48,34,39,Tsku,protein_coding,37.08697765,0.008207276,0.088798413,0.092425926,0.926359642,0.999348475
ENSMUSG00000049583,350,353,337,315,152,374,Grm5,protein_coding,311.3614665,0.04883842,0.083579924,0.584331953,0.558996999,0.999348475
ENSMUSG00000049600,120,124,99,140,126,124,Zbtb45,protein_coding,121.2823932,0.0388814,0.100404833,0.387246301,0.698573875,0.999348475
ENSMUSG00000049606,1839,2043,1872,2051,1939,1836,Zfp644,protein_coding,1919.109666,-0.025042842,0.059470356,-0.421097901,0.673683594,0.999348475
ENSMUSG00000049612,87,98,103,94,98,97,Omg,protein_coding,95.81625533,-0.043886036,0.100530131,-0.436546094,0.662440564,0.999348475
ENSMUSG00000049624,108,116,113,99,123,110,Slc17a5,protein_coding,111.2050672,-0.090528917,0.100579275,-0.900075266,0.368080198,0.999348475
ENSMUSG00000049643,159,179,135,206,154,147,2310022A10Rik,protein_coding,161.7762385,0.086659905,0.099210974,0.873491122,0.382395443,0.999348475
ENSMUSG00000049649,51,37,25,28,37,38,Gpr3,protein_coding,35.89190046,-0.052966127,0.085704402,-0.618009405,0.536569139,0.999348475
ENSMUSG00000049658,1300,1373,1465,1393,1327,1316,Bdp1,protein_coding,1356.641957,-0.087895164,0.067138998,-1.309152154,0.190482816,0.999348475
ENSMUSG00000049659,1231,1200,1164,1272,1219,1130,Aftph,protein_coding,1196.698601,-0.090110018,0.064188356,-1.403837452,0.160367259,0.999348475
ENSMUSG00000049670,856,1019,927,1044,973,923,Morn4,protein_coding,951.176108,0.015044853,0.071654248,0.209964569,0.833695327,0.999348475
ENSMUSG00000049672,169,208,165,177,185,198,Zbtb14,protein_coding,182.6411901,0.045144639,0.097821502,0.461500163,0.644439804,0.999348475
ENSMUSG00000049676,33,38,23,38,35,31,Catsperg1,protein_coding,32.7037912,0.033368395,0.086428319,0.386081732,0.699436139,0.999348475
ENSMUSG00000049680,136,119,112,141,104,165,Urgcp,protein_coding,128.6755968,0.091178214,0.100596945,0.906371602,0.364739198,0.999348475
ENSMUSG00000049686,36,40,49,50,39,31,Orai1,protein_coding,40.60040717,-0.038243984,0.089992896,-0.424966702,0.670860949,0.999348475
ENSMUSG00000049690,609,747,666,669,590,619,Nckap5,protein_coding,646.0800238,0.022689923,0.079956928,0.283776819,0.77658142,0.999348475
ENSMUSG00000049717,325,362,391,405,376,364,Lig4,protein_coding,368.6942736,-0.034874888,0.088684019,-0.393248843,0.694135698,0.999348475
ENSMUSG00000049728,453,430,407,493,442,451,Zfp668,protein_coding,443.4239616,-0.014441212,0.083339025,-0.173282705,0.862429218,0.999348475
ENSMUSG00000049739,358,340,349,441,357,320,Zfp646,protein_coding,358.4295236,-0.036285428,0.090395639,-0.401406842,0.688120613,0.999348475
ENSMUSG00000049751,45,39,28,49,42,42,Rpl36al,protein_coding,40.50310258,0.02270982,0.090193975,0.251788662,0.801204421,0.999348475
ENSMUSG00000049755,195,200,199,216,162,209,Zfp672,protein_coding,195.6119037,0.045862005,0.097078646,0.472421141,0.636626217,0.999348475
ENSMUSG00000049760,74,82,64,80,47,57,2410015M20Rik,protein_coding,66.6852956,0.052890175,0.096992664,0.545300774,0.585546672,0.999348475
ENSMUSG00000049764,268,277,315,307,265,263,Zfp280b,protein_coding,281.1926121,-0.069698724,0.092612346,-0.752585664,0.451698935,0.999348475
ENSMUSG00000049775,964,984,934,970,952,970,Tmsb4x,protein_coding,957.8153765,-0.050849547,0.068121386,-0.746454964,0.455392627,0.999348475
ENSMUSG00000049791,55,66,44,55,57,64,Fzd4,protein_coding,56.45517042,0.053924503,0.09618452,0.560635981,0.575045718,0.999348475
ENSMUSG00000049792,470,565,491,541,489,484,Bag5,protein_coding,503.4395863,0.028193866,0.080842188,0.348751889,0.727275585,0.999348475
ENSMUSG00000049800,357,320,326,346,344,326,Sertad2,protein_coding,335.1067827,-0.109067394,0.087460587,-1.24704622,0.212380551,0.999348475
ENSMUSG00000049804,1669,1816,1837,1820,1508,1696,Armcx4,protein_coding,1714.992287,-0.007473002,0.068854487,-0.108533258,0.9135727,0.999348475
ENSMUSG00000049807,585,669,623,625,649,618,Arhgap23,protein_coding,625.2491141,-0.044333731,0.077883736,-0.569229643,0.569200306,0.999348475
ENSMUSG00000049811,51,48,48,62,29,48,Fam161a,protein_coding,47.21788602,0.060801785,0.091877715,0.661768578,0.508119547,0.999348475
ENSMUSG00000049823,98,72,55,109,84,89,Zbtb12,protein_coding,83.76805003,0.036205734,0.098111271,0.369027263,0.712107404,0.999348475
ENSMUSG00000049832,75,67,56,67,72,65,Gm9840,processed_pseudogene,66.68076153,-0.048724823,0.098330652,-0.495520181,0.62023298,0.999348475
ENSMUSG00000049858,118,113,131,147,151,145,Suox,protein_coding,133.6416372,-0.04104148,0.100467303,-0.408505839,0.682902345,0.999348475
ENSMUSG00000049866,2006,1907,1718,2091,2038,1830,Arl4c,protein_coding,1921.026894,-0.070642081,0.065289488,-1.081982457,0.279260323,0.999348475
ENSMUSG00000049878,1589,1644,1615,1596,1460,1471,Rlf,protein_coding,1554.900284,-0.07311637,0.064192656,-1.139014551,0.254697085,0.999348475
ENSMUSG00000049881,83,77,70,79,45,73,2810025M15Rik,transcribed_processed_pseudogene,70.62540725,0.042579024,0.097309389,0.437563374,0.661702826,0.999348475
ENSMUSG00000049882,33,39,30,37,41,29,Vcpkmt,protein_coding,34.62138202,-0.021652916,0.087755558,-0.246741244,0.805108485,0.999348475
ENSMUSG00000049904,78,128,96,83,88,102,Tmem17,protein_coding,95.27186466,0.070671451,0.09983596,0.707875715,0.479022442,0.999348475
ENSMUSG00000049907,85,69,47,68,66,69,Rasl11b,protein_coding,66.91532412,-0.013024954,0.096955261,-0.134339834,0.893133856,0.999348475
ENSMUSG00000049922,127,178,117,143,145,143,Slc35c1,protein_coding,141.0979853,0.087140332,0.100095503,0.870571905,0.383987942,0.999348475
ENSMUSG00000049929,47,49,30,68,50,64,Lpar4,protein_coding,50.77574788,0.128933751,0.093083325,1.385143374,0.166008632,0.999348475
ENSMUSG00000049932,228,219,156,267,192,233,H2afx,protein_coding,213.7949673,0.138182947,0.097888164,1.411641013,0.15805569,0.999348475
ENSMUSG00000049940,324,361,330,384,350,359,Pgrmc2,protein_coding,349.1993579,0.030335583,0.08684342,0.349313543,0.726853932,0.999348475
ENSMUSG00000049946,199,293,212,254,217,218,BC030500,protein_coding,230.2013324,0.121373296,0.095852167,1.266255115,0.205421761,0.999348475
ENSMUSG00000049950,38,60,46,47,62,63,Rpp38,protein_coding,52.4271497,0.039576196,0.093359229,0.42391306,0.671629219,0.999348475
ENSMUSG00000049957,113,96,112,121,92,85,Ccdc137,protein_coding,102.607797,-0.081277919,0.100512454,-0.808635309,0.418724949,0.999348475
ENSMUSG00000049969,97,74,96,86,90,85,Plekhf2,protein_coding,87.84501825,-0.140362826,0.100324344,-1.399090395,0.161785878,0.999348475
ENSMUSG00000049971,22,40,26,39,44,35,Glt1d1,protein_coding,34.05468888,0.049328928,0.085167924,0.579196078,0.562456877,0.999348475
ENSMUSG00000049985,42,67,91,61,68,63,Ankrd55,protein_coding,65.24843142,-0.05668091,0.094435425,-0.600208128,0.548367538,0.999348475
ENSMUSG00000050017,659,815,737,785,764,712,Pitpnb,protein_coding,741.086811,0.000190349,0.076986756,0.002472492,0.998027239,0.999348475
ENSMUSG00000050029,1592,1741,1638,1686,1620,1466,Rap2c,protein_coding,1615.44201,-0.075622335,0.063963339,-1.182276225,0.237096116,0.999348475
ENSMUSG00000050052,50,32,45,30,50,53,Tdrp,protein_coding,43.4516819,-0.115369517,0.089780646,-1.285015455,0.198786883,0.999348475
ENSMUSG00000050064,868,1060,801,1043,914,860,Zfp697,protein_coding,917.0139819,0.083394643,0.074557982,1.118520659,0.263344688,0.999348475
ENSMUSG00000050071,289,359,260,303,253,307,Bex1,protein_coding,292.9018737,0.124724932,0.091956876,1.35634155,0.174990521,0.999348475
ENSMUSG00000050075,79,93,93,101,95,131,Gpr171,protein_coding,98.17789544,0.085868639,0.100092749,0.857890701,0.39095282,0.999348475
ENSMUSG00000050079,786,796,762,867,791,769,Rspry1,protein_coding,790.7197416,-0.034860941,0.07120481,-0.489586889,0.624426256,0.999348475
ENSMUSG00000050088,294,360,341,333,343,305,1600012H06Rik,protein_coding,327.7597084,-0.049428541,0.090416502,-0.546676109,0.58460127,0.999348475
ENSMUSG00000050100,64,38,37,73,68,31,Hmx2,protein_coding,51.46421468,-0.092458599,0.088316458,-1.046901117,0.295145187,0.999348475
ENSMUSG00000050132,694,753,702,773,684,773,Sarm1,protein_coding,725.6258491,0.041007654,0.073440614,0.558378411,0.576586012,0.999348475
ENSMUSG00000050144,563,549,500,579,497,512,Slc25a44,protein_coding,530.0989412,-0.019767253,0.079712127,-0.247983007,0.804147555,0.999348475
ENSMUSG00000050148,1371,1292,1169,1339,1212,1236,Ubqln2,protein_coding,1262.754519,-0.045687725,0.066874194,-0.683189167,0.494487317,0.999348475
ENSMUSG00000050188,84,59,55,81,62,56,Lsm10,protein_coding,65.70458382,-0.049042897,0.096873449,-0.506257362,0.612675991,0.999348475
ENSMUSG00000050192,211,271,183,196,217,260,Eif5a2,protein_coding,221.6922289,0.096370203,0.098305652,0.980311929,0.326932168,0.999348475
ENSMUSG00000050199,374,422,398,386,386,385,Lgr4,protein_coding,390.0192857,-0.040680446,0.085663253,-0.47488794,0.634866848,0.999348475
ENSMUSG00000050211,58,61,22,167,71,55,Pla2g4e,protein_coding,70.61044953,0.06549814,0.055765398,1.174530138,0.240182747,0.999348475
ENSMUSG00000050213,104,135,96,123,137,99,Snip1,protein_coding,114.8875549,-0.007477442,0.100568543,-0.074351697,0.940730543,0.999348475
ENSMUSG00000050229,1086,1054,1000,1246,1222,1000,Pigm,protein_coding,1095.196568,-0.084448652,0.075760414,-1.114680446,0.264987383,0.999348475
ENSMUSG00000050240,318,342,378,390,461,358,Hic2,protein_coding,373.3189074,-0.125893911,0.093446064,-1.347236111,0.177904201,0.999348475
ENSMUSG00000050243,71,67,72,85,60,70,Gm5446,processed_pseudogene,70.35764241,0.012615907,0.098787904,0.127707007,0.898380845,0.999348475
ENSMUSG00000050244,536,571,464,505,483,510,Heatr1,protein_coding,508.5673979,0.001400651,0.082423537,0.016993342,0.986441927,0.999348475
ENSMUSG00000050271,434,377,355,499,413,445,D8Ertd82e,protein_coding,417.6775535,0.02939017,0.089707493,0.327622237,0.743197306,0.999348475
ENSMUSG00000050272,969,1143,1169,1035,796,1109,Dscam,protein_coding,1031.409953,0.051362118,0.086485059,0.593884294,0.552589504,0.999348475
ENSMUSG00000050288,63,74,58,86,77,57,Fzd2,protein_coding,68.58766317,0.012204816,0.097918708,0.124642332,0.900806714,0.999348475
ENSMUSG00000050299,203,206,164,226,155,196,Gm9843,protein_coding,190.0082615,0.105608982,0.097660053,1.081393872,0.279521947,0.999348475
ENSMUSG00000050310,1756,1716,1543,1656,1736,1633,Rictor,protein_coding,1665.75093,-0.092163077,0.063521303,-1.450900297,0.146807625,0.999348475
ENSMUSG00000050312,206,246,221,247,230,203,Nsun3,protein_coding,224.0999586,-0.010301617,0.095096443,-0.108328104,0.91373543,0.999348475
ENSMUSG00000050321,128,133,173,91,101,143,Neto1,protein_coding,128.2243205,-0.096195598,0.099643006,-0.965402407,0.334343296,0.999348475
ENSMUSG00000050323,46,43,38,42,43,31,Ndufaf6,protein_coding,40.29797511,-0.065751857,0.091008455,-0.722480757,0.469998952,0.999348475
ENSMUSG00000050332,1033,1065,1125,1115,993,1080,Amer1,protein_coding,1063.497842,-0.040716487,0.070276846,-0.57937271,0.562337714,0.999348475
ENSMUSG00000050350,23,24,24,44,32,30,Gpr18,protein_coding,29.20799064,0.044775545,0.082385482,0.543488301,0.586793644,0.999348475
ENSMUSG00000050357,85,83,66,72,84,73,Rltpr,protein_coding,76.82855438,-0.058665699,0.099431136,-0.59001336,0.555181692,0.999348475
ENSMUSG00000050373,60,59,60,60,44,76,Snx21,protein_coding,59.51674157,0.055194355,0.09602107,0.574815042,0.565416393,0.999348475
ENSMUSG00000050390,187,185,168,197,155,180,C77080,protein_coding,177.4866955,0.027229066,0.09757384,0.279061132,0.780197911,0.999348475
ENSMUSG00000050394,77,62,84,59,52,81,Armcx6,protein_coding,69.09271627,-0.060353892,0.096518597,-0.625308432,0.531768647,0.999348475
ENSMUSG00000050428,109,90,79,125,64,87,Fbxo46,protein_coding,91.3853484,0.067139946,0.099061782,0.677758305,0.497924952,0.999348475
ENSMUSG00000050447,66,78,98,70,86,66,Lypd6,protein_coding,77.25600432,-0.131490675,0.098865666,-1.32999332,0.183520472,0.999348475
ENSMUSG00000050471,481,546,445,518,449,461,Fam118b,protein_coding,479.9942136,0.041388478,0.081789646,0.50603567,0.612831609,0.999348475
ENSMUSG00000050490,39,38,29,28,22,36,Gm8394,protein_coding,31.81383915,0.020298262,0.084441304,0.240383091,0.810033285,0.999348475
ENSMUSG00000050503,78,51,50,75,74,66,Fbxl22,protein_coding,65.34506055,-0.06030059,0.096525301,-0.624712791,0.532159577,0.999348475
ENSMUSG00000050505,54,68,50,74,86,48,Pcdh20,protein_coding,62.90017246,-0.033848426,0.094943805,-0.356510108,0.721458584,0.999348475
ENSMUSG00000050530,651,710,777,795,666,635,Fam171a1,protein_coding,701.8447881,-0.054505318,0.08124761,-0.670854409,0.502313282,0.999348475
ENSMUSG00000050545,41,53,28,29,32,57,Fam228b,protein_coding,39.74508424,0.091761162,0.086667249,1.058775519,0.289702025,0.999348475
ENSMUSG00000050549,53,48,52,66,36,46,5730508B09Rik,protein_coding,49.73901026,0.025810078,0.093303398,0.276625268,0.782067861,0.999348475
ENSMUSG00000050550,197,190,172,185,183,158,Gm11868,processed_pseudogene,179.9362914,-0.092276315,0.097430858,-0.947095369,0.343590185,0.999348475
ENSMUSG00000050552,118,113,103,135,97,115,Lamtor4,protein_coding,112.6339065,0.048550308,0.100552911,0.482833439,0.629214006,0.999348475
ENSMUSG00000050555,189,213,202,228,240,214,Hyls1,protein_coding,213.2714638,-0.027653546,0.096400859,-0.28685995,0.774219558,0.999348475
ENSMUSG00000050556,104,84,90,89,98,96,Kcnb1,protein_coding,93.25096019,-0.100761043,0.100476053,-1.0028364,0.315939803,0.999348475
ENSMUSG00000050565,109,113,113,101,108,101,Tor1aip2,protein_coding,107.1296539,-0.083610565,0.100577182,-0.831307499,0.405799939,0.999348475
ENSMUSG00000050567,337,317,270,351,353,326,Maml1,protein_coding,323.8289134,-0.03208933,0.091411375,-0.35104307,0.725556037,0.999348475
ENSMUSG00000050587,1262,1401,1358,1463,1297,1397,Lrrc4c,protein_coding,1355.309177,0.021865037,0.064566611,0.338643101,0.734878609,0.999348475
ENSMUSG00000050605,225,285,264,296,246,277,Zfp61,protein_coding,263.7063782,0.087424568,0.092657557,0.943523343,0.345413281,0.999348475
ENSMUSG00000050608,376,408,395,446,353,379,Minos1,protein_coding,390.2479965,0.026980735,0.085817412,0.314396976,0.753219552,0.999348475
ENSMUSG00000050619,326,364,342,355,399,322,Zscan29,protein_coding,349.8327544,-0.096969767,0.0894472,-1.084100649,0.278320175,0.999348475
ENSMUSG00000050627,378,433,425,378,362,362,Gpd1l,protein_coding,387.9454576,-0.064464273,0.088555756,-0.727951241,0.466643435,0.999348475
ENSMUSG00000050628,36,33,31,53,34,36,Ubald2,protein_coding,36.79572129,0.045199869,0.088425059,0.511165831,0.609234942,0.999348475
ENSMUSG00000050640,246,273,247,252,270,290,Tmem150c,protein_coding,261.8447125,0.000754868,0.09362226,0.008062914,0.993566795,0.999348475
ENSMUSG00000050663,265,341,336,276,243,344,Trhde,protein_coding,299.4797823,0.059030206,0.096892486,0.609234092,0.542369286,0.999348475
ENSMUSG00000050668,326,414,398,401,350,359,Gpatch11,protein_coding,372.450084,0.02201383,0.088909624,0.247597836,0.804445585,0.999348475
ENSMUSG00000050675,45,58,52,46,48,48,Gp1ba,protein_coding,49.27216566,-0.009339397,0.094447337,-0.0988847,0.921229817,0.999348475
ENSMUSG00000050677,63,78,89,99,88,74,Ccdc96,protein_coding,81.36135924,-0.015084243,0.099154452,-0.152128748,0.879085391,0.999348475
ENSMUSG00000050697,498,537,494,613,547,496,Prkaa1,protein_coding,527.3511455,-0.001205335,0.081659485,-0.014760504,0.98822325,0.999348475
ENSMUSG00000050705,227,207,186,246,194,272,2310061I04Rik,protein_coding,220.5317747,0.101891173,0.097527001,1.044748351,0.296139291,0.999348475
ENSMUSG00000050708,106,126,102,132,83,120,Ftl1,protein_coding,110.4730248,0.143187866,0.100582604,1.4235848,0.154566698,0.999348475
ENSMUSG00000050711,376,457,383,370,377,348,Scg2,protein_coding,383.1191209,-0.035414019,0.089328345,-0.396447725,0.691774765,0.999348475
ENSMUSG00000050714,308,392,374,358,393,346,Zbtb26,protein_coding,360.2667106,-0.049767256,0.09080086,-0.548092343,0.583628498,0.999348475
ENSMUSG00000050721,49,38,46,64,53,50,Plekho2,protein_coding,49.7009063,-0.018784539,0.093491071,-0.200923346,0.840758513,0.999348475
ENSMUSG00000050730,184,202,203,173,200,193,Arhgap42,protein_coding,191.9471208,-0.089384316,0.097330952,-0.918354483,0.358433312,0.999348475
ENSMUSG00000050751,207,235,238,307,241,203,Pgbd5,protein_coding,236.6687551,0.010661996,0.097418577,0.109445205,0.912849381,0.999348475
ENSMUSG00000050761,39,43,31,35,40,50,Gp1bb,protein_coding,39.47050142,0.035028633,0.089703102,0.39049523,0.696170382,0.999348475
ENSMUSG00000050786,35,39,45,44,32,29,Ccdc126,protein_coding,37.11056352,-0.026738842,0.088479377,-0.302204235,0.762496376,0.999348475
ENSMUSG00000050796,131,133,124,137,120,126,B3galt6,protein_coding,127.7622407,-0.009999187,0.099940936,-0.100050968,0.920303862,0.999348475
ENSMUSG00000050821,71,67,59,90,67,83,Fam131a,protein_coding,72.24326441,0.076956663,0.098835011,0.77863767,0.436193182,0.999348475
ENSMUSG00000050822,620,625,603,731,590,662,Slc29a4,protein_coding,634.3351267,0.047509293,0.077166277,0.615674302,0.538109501,0.999348475
ENSMUSG00000050846,211,251,189,292,272,215,Zfp623,protein_coding,236.3636571,0.045708779,0.097904211,0.466872449,0.640591138,0.999348475
ENSMUSG00000050855,423,491,430,442,420,443,Zfp940,protein_coding,439.0587369,0.012618237,0.08345636,0.151195635,0.879821393,0.999348475
ENSMUSG00000050875,1179,1297,1078,1214,1011,1262,A730017C20Rik,protein_coding,1165.770495,0.096611348,0.070363118,1.373039601,0.169740036,0.999348475
ENSMUSG00000050890,788,803,695,873,791,738,Pdik1l,protein_coding,776.2696575,-0.009326966,0.074348185,-0.125449815,0.900167453,0.999348475
ENSMUSG00000050891,138,166,132,140,144,152,Tatdn1,protein_coding,144.518691,0.029073735,0.099544612,0.292067391,0.770235098,0.999348475
ENSMUSG00000050900,33,45,31,44,37,37,Gm7327,processed_pseudogene,37.48686526,0.061117394,0.090004931,0.679044955,0.497109378,0.999348475
ENSMUSG00000050908,368,417,384,420,371,380,Tvp23a,protein_coding,387.6396397,0.014349811,0.084723191,0.169372876,0.865503357,0.999348475
ENSMUSG00000050910,295,322,241,379,286,302,Cdr2l,protein_coding,301.3301454,0.13317377,0.091944477,1.448415105,0.147500993,0.999348475
ENSMUSG00000050912,44,56,58,43,61,55,Tmem123,protein_coding,52.76258919,-0.057753107,0.094411642,-0.611715952,0.540725706,0.999348475
ENSMUSG00000050914,31,49,36,41,36,33,Ankrd37,protein_coding,37.35161729,0.042057561,0.089219657,0.471393438,0.637359801,0.999348475
ENSMUSG00000050930,50,60,74,77,62,65,Map10,protein_coding,64.31235971,0.007208835,0.097100669,0.074240837,0.940818752,0.999348475
ENSMUSG00000050945,45,58,54,60,69,50,Zfp438,protein_coding,55.72891137,-0.033841817,0.095448002,-0.354557624,0.722921028,0.999348475
ENSMUSG00000050947,410,487,473,537,418,427,Amigo1,protein_coding,455.4303335,0.044034059,0.085726135,0.513659685,0.607489943,0.999348475
ENSMUSG00000050954,297,347,315,338,323,316,Zfp169,protein_coding,320.8521323,0.001001015,0.088605869,0.011297387,0.990986181,0.999348475
ENSMUSG00000050965,464,429,572,411,370,495,Prkca,protein_coding,456.1035143,-0.11103313,0.095434199,-1.163452206,0.244646079,0.999348475
ENSMUSG00000050967,266,255,313,288,287,308,Creg2,protein_coding,285.3432606,-0.082123019,0.093744832,-0.876027163,0.381015267,0.999348475
ENSMUSG00000050973,65,89,76,66,86,64,Gdpgp1,protein_coding,74.05765068,-0.059431487,0.098480909,-0.603482313,0.546187878,0.999348475
ENSMUSG00000050989,420,446,411,533,455,417,Sepn1,protein_coding,443.8563038,0.014966168,0.085414428,0.175218269,0.86090813,0.999348475
ENSMUSG00000051008,110,69,104,92,69,99,4930412M03Rik,lincRNA,90.3003903,-0.088123209,0.09890847,-0.890957153,0.372952157,0.999348475
ENSMUSG00000051034,185,210,157,172,186,181,Zfp11,protein_coding,180.8261607,-0.001337052,0.098200052,-0.013615591,0.989136666,0.999348475
ENSMUSG00000051062,95,107,60,110,89,100,Fbll1,protein_coding,92.55811202,0.126395414,0.100052684,1.263288578,0.20648549,0.999348475
